"insblock","instrial","duration","prewardA","prewardB","positionA","positionB","trialstart","trialend","eventNumber","presstime","latency","key","outcome","actual_time","optimal_time","trialstart_vblt","feedback_vblt","ITI","id","iti_fixonset_vblt","iti_fixoffset_vblt","nextkey","prevkey","switch","irt"
1,5,6,0.2,0.2,2,1,277551051.310415,NA,15,280341.662393166,2568.48341779551,"1!",0,NA,NA,NA,NA,6,"068",NA,NA,"1!","1!",0,149.94222635869
1,5,6,0.2,0.2,2,1,277551051.310415,NA,16,280691.487085871,2918.30811050022,"1!",0,NA,NA,NA,NA,6,"068",NA,NA,"1!","1!",0,349.82469270471
1,5,6,0.2,0.2,2,1,277551051.310415,NA,17,280908.641379483,3135.46240411233,"1!",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","1!",0,217.15429361211
1,5,6,0.2,0.2,2,1,277551051.310415,NA,18,281075.077062047,3301.89808667637,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","1!",1,166.43568256404
1,5,6,0.2,0.2,2,1,277551051.310415,NA,19,281242.923480266,3469.74450489506,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,167.84641821869
1,5,6,0.2,0.2,2,1,277551051.310415,NA,20,281391.234471154,3618.05549578276,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,148.3109908877
1,5,6,0.2,0.2,2,1,277551051.310415,NA,21,281541.23463672,3768.05566134863,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,150.00016556587
1,5,6,0.2,0.2,2,1,277551051.310415,NA,22,281707.824934023,3934.64595865225,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,166.59029730362
1,5,6,0.2,0.2,2,1,277551051.310415,NA,23,281874.798954097,4101.61997872638,"2@",1,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,166.97402007413
1,5,6,0.2,0.2,2,1,277551051.310415,NA,24,282041.063798981,4267.88482361007,"2@",1,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,166.26484488369
1,5,6,0.2,0.2,2,1,277551051.310415,NA,25,282190.964971302,4417.7859959309,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,149.90117232083
1,5,6,0.2,0.2,2,1,277551051.310415,NA,26,282374.249690951,4601.07071558014,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,183.28471964924
1,5,6,0.2,0.2,2,1,277551051.310415,NA,27,282524.186620005,4751.00764463423,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,149.93692905409
1,5,6,0.2,0.2,2,1,277551051.310415,NA,28,282674.134805897,4900.95583052607,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,149.94818589184
1,5,6,0.2,0.2,2,1,277551051.310415,NA,29,282824.10848494,5050.92950956896,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,149.973679042891
1,5,6,0.2,0.2,2,1,277551051.310415,NA,30,282990.730566071,5217.55159070017,"2@",1,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,166.62208113121
1,5,6,0.2,0.2,2,1,277551051.310415,NA,31,283157.365559291,5384.18658392038,"2@",1,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,166.63499322021
1,5,6,0.2,0.2,2,1,277551051.310415,NA,32,283374.32815709,5601.14918171894,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,216.96259779856
1,5,6,0.2,0.2,2,1,277551051.310415,NA,33,283523.892620211,5750.71364484029,"2@",0,NA,NA,NA,NA,6,"068",NA,NA,"2@","2@",0,149.56446312135
1,5,6,0.2,0.2,2,1,277551051.310415,277564164.860562,34,283673.760353395,5900.58137802407,"2@",1,13.0964749818733,13,55.6626987726777,61.7104538787971,6,"068",62.7267238553613,68.7412596303038,NA,"2@",0,149.86773318378
1,6,6,0.2,0.2,2,1,277564376.037522,NA,1,278162.710860121,389.531884749886,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!",NA,0,NA
1,6,6,0.2,0.2,2,1,277564376.037522,NA,2,278462.62544124,689.446465868969,"1!",1,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,299.914581119083
1,6,6,0.2,0.2,2,1,277564376.037522,NA,3,278795.955022313,1022.77604694245,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,333.329581073481
1,6,6,0.2,0.2,2,1,277564376.037522,NA,4,279062.440035963,1289.26106059225,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,266.4850136498
1,6,6,0.2,0.2,2,1,277564376.037522,NA,5,279245.681383978,1472.5024086074,"1!",1,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,183.24134801515
1,6,6,0.2,0.2,2,1,277564376.037522,NA,6,279562.281117116,1789.10214174539,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,316.59973313799
1,6,6,0.2,0.2,2,1,277564376.037522,NA,7,279745.502931397,1972.32395602623,"1!",1,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,183.22181428084
1,6,6,0.2,0.2,2,1,277564376.037522,NA,8,279878.868269192,2105.68929382134,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,133.36533779511
1,6,6,0.2,0.2,2,1,277564376.037522,NA,9,280045.96545138,2272.78647600906,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,167.09718218772
1,6,6,0.2,0.2,2,1,277564376.037522,NA,10,280178.744444955,2405.56546958396,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,132.7789935749
1,6,6,0.2,0.2,2,1,277564376.037522,NA,11,280362.256286066,2589.07731069485,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,183.51184111089
1,6,6,0.2,0.2,2,1,277564376.037522,NA,12,280511.970728792,2738.79175342154,"1!",1,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,149.71444272669
1,6,6,0.2,0.2,2,1,277564376.037522,NA,13,280695.172016083,2921.99304071255,"1!",1,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,183.20128729101
1,6,6,0.2,0.2,2,1,277564376.037522,NA,14,280995.083286409,3221.90431103809,"1!",1,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,299.91127032554
1,6,6,0.2,0.2,2,1,277564376.037522,NA,15,281195.370664569,3422.19168919837,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,200.28737816028
1,6,6,0.2,0.2,2,1,277564376.037522,NA,16,281362.05697541,3588.87800003868,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,166.68631084031
1,6,6,0.2,0.2,2,1,277564376.037522,NA,17,281544.931816909,3771.75284153782,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,182.87484149914
1,6,6,0.2,0.2,2,1,277564376.037522,NA,18,281711.638654681,3938.45967930974,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,166.70683777192
1,6,6,0.2,0.2,2,1,277564376.037522,NA,19,281894.835306779,4121.6563314083,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,183.19665209856
1,6,6,0.2,0.2,2,1,277564376.037522,NA,20,282044.737803499,4271.55882812804,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,149.90249671974
1,6,6,0.2,0.2,2,1,277564376.037522,NA,21,282361.691462091,4588.51248671999,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,316.95365859195
1,6,6,0.2,0.2,2,1,277564376.037522,NA,22,282544.570938724,4771.39196335338,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,182.879476633389
1,6,6,0.2,0.2,2,1,277564376.037522,NA,23,282744.963931717,4971.7849563458,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,200.392992992421
1,6,6,0.2,0.2,2,1,277564376.037522,NA,24,282894.499590777,5121.32061540615,"1!",1,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,149.53565906035
1,6,6,0.2,0.2,2,1,277564376.037522,NA,25,283077.718756376,5304.53978100559,"1!",1,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,183.21916559944
1,6,6,0.2,0.2,2,1,277564376.037522,NA,26,283228.197333792,5455.01835842151,"1!",1,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,150.47857741592
1,6,6,0.2,0.2,2,1,277564376.037522,NA,27,283377.606188919,5604.42721354775,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,149.40885512624
1,6,6,0.2,0.2,2,1,277564376.037522,NA,28,283511.53270881,5738.353733439,"1!",0,NA,NA,NA,NA,6.3,"068",NA,NA,"1!","1!",0,133.92651989125
1,6,6,0.2,0.2,2,1,277564376.037522,277577853.87265,29,283710.870547028,5937.69157165661,"1!",1,13.4664548852639,13.3,68.9910710797412,75.1054932939587,6.3,"068",76.1217556556803,82.4361732347752,NA,"1!",0,199.33783821761
1,7,6,0.2,0.2,2,1,277578030.572833,NA,1,278053.148913179,279.969937808346,"1!",0,NA,NA,NA,NA,3,"068",NA,NA,"2@",NA,0,NA
1,7,6,0.2,0.2,2,1,277578030.572833,NA,2,278186.967831844,413.78885647282,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"1!","1!",1,133.818918664474
1,7,6,0.2,0.2,2,1,277578030.572833,NA,3,278453.520385938,680.341410567053,"1!",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",1,266.552554094233
1,7,6,0.2,0.2,2,1,277578030.572833,NA,4,278886.463595653,1113.28462028177,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","1!",1,432.943209714717
1,7,6,0.2,0.2,2,1,277578030.572833,NA,5,279036.252531612,1263.07355624158,"2@",1,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,149.78893595981
1,7,6,0.2,0.2,2,1,277578030.572833,NA,6,279169.728119316,1396.54914394487,"2@",1,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,133.47558770329
1,7,6,0.2,0.2,2,1,277578030.572833,NA,7,279303.093126084,1529.91415071301,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,133.36500676814
1,7,6,0.2,0.2,2,1,277578030.572833,NA,8,279436.066795239,1662.88781986805,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,132.97366915504
1,7,6,0.2,0.2,2,1,277578030.572833,NA,9,279586.128541774,1812.9495664034,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,150.06174653535
1,7,6,0.2,0.2,2,1,277578030.572833,NA,10,279719.887203694,1946.70822832268,"2@",1,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,133.75866191928
1,7,6,0.2,0.2,2,1,277578030.572833,NA,11,279869.281491247,2096.10251587583,"2@",1,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,149.39428755315
1,7,6,0.2,0.2,2,1,277578030.572833,NA,12,280002.621004747,2229.44202937651,"2@",1,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,133.33951350068
1,7,6,0.2,0.2,2,1,277578030.572833,NA,13,280169.223221001,2396.04424563004,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,166.60221625353
1,7,6,0.2,0.2,2,1,277578030.572833,NA,14,280485.63655563,2712.45758025907,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,316.41333462903
1,7,6,0.2,0.2,2,1,277578030.572833,NA,15,280685.643839399,2912.46486402815,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,200.00728376908
1,7,6,0.2,0.2,2,1,277578030.572833,NA,16,280835.629768477,3062.45079310611,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,149.98592907796
1,7,6,0.2,0.2,2,1,277578030.572833,NA,17,281002.14954557,3228.97057019873,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,166.51977709262
1,7,6,0.2,0.2,2,1,277578030.572833,NA,18,281168.749444285,3395.57046891423,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,166.5998987155
1,7,6,0.2,0.2,2,1,277578030.572833,NA,19,281351.986157166,3578.80718179513,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,183.2367128809
1,7,6,0.2,0.2,2,1,277578030.572833,NA,20,281518.692001741,3745.51302636974,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,166.70584457461
1,7,6,0.2,0.2,2,1,277578030.572833,NA,21,281685.256143665,3912.07716829376,"2@",1,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,166.56414192402
1,7,6,0.2,0.2,2,1,277578030.572833,NA,22,281835.17519441,4061.99621903943,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,149.91905074567
1,7,6,0.2,0.2,2,1,277578030.572833,NA,23,281985.108481586,4211.9295062148,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,149.93328717537
1,7,6,0.2,0.2,2,1,277578030.572833,NA,24,282169.03847786,4395.85950248875,"2@",0,NA,NA,NA,NA,3,"068",NA,NA,"2@","2@",0,183.92999627395
1,7,6,0.2,0.2,2,1,277578030.572833,NA,25,282318.377805972,4545.19883060129,"2@",1,NA,NA,NA,NA,3,"068",NA,NA,"1!","2@",0,149.33932811254
1,7,6,0.2,0.2,2,1,277578030.572833,NA,26,282618.288083042,4845.10910767131,"1!",0,NA,NA,NA,NA,3,"068",NA,NA,"1!","2@",1,299.91027707002
1,7,6,0.2,0.2,2,1,277578030.572833,NA,27,282785.107819462,5011.92884409102,"1!",0,NA,NA,NA,NA,3,"068",NA,NA,"1!","1!",0,166.81973641971
1,7,6,0.2,0.2,2,1,277578030.572833,NA,28,282968.760038824,5195.58106345357,"1!",0,NA,NA,NA,NA,3,"068",NA,NA,"1!","1!",0,183.65221936255
1,7,6,0.2,0.2,2,1,277578030.572833,NA,29,283151.432589901,5378.25361452997,"1!",0,NA,NA,NA,NA,3,"068",NA,NA,"","1!",0,182.6725510764
1,7,6,0.2,0.2,2,1,277578030.572833,NA,30,283334.648113622,5561.46913825069,"1!",0,NA,NA,NA,NA,3,"068",NA,NA,"1!","1!",0,183.21552372072
1,7,6,0.2,0.2,2,1,277578030.572833,NA,31,283501.265228533,5728.08625316247,"1!",0,NA,NA,NA,NA,3,"068",NA,NA,"1!","",0,166.61711491178
1,7,6,0.2,0.2,2,1,277578030.572833,277588149.464308,32,283684.636691334,5911.45771596348,"1!",0,10.108323042236,10,82.6360835118685,88.7004608645802,3,"068",89.7167536857887,92.7323230952024,NA,"1!",0,183.37146280101
1,8,6,0.2,0.2,2,1,277588362.36355,NA,1,278100.823235622,327.644260250963,"1!",1,NA,NA,NA,NA,4.5,"068",NA,NA,"1!",NA,0,NA
1,8,6,0.2,0.2,2,1,277588362.36355,NA,2,278267.67210713,494.493131758645,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,166.848871507682
1,8,6,0.2,0.2,2,1,277588362.36355,NA,3,278417.482563335,644.303587963805,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,149.81045620516
1,8,6,0.2,0.2,2,1,277588362.36355,NA,4,278584.415198286,811.236222914886,"1!",1,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,166.932634951081
1,8,6,0.2,0.2,2,1,277588362.36355,NA,5,278734.620633983,961.441658611875,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,150.205435696989
1,8,6,0.2,0.2,2,1,277588362.36355,NA,6,278950.615151302,1177.43617593078,"1!",1,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,215.994517318905
1,8,6,0.2,0.2,2,1,277588362.36355,NA,7,279167.197999294,1394.01902392274,"1!",1,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,216.58284799196
1,8,6,0.2,0.2,2,1,277588362.36355,NA,8,279367.135425022,1593.95644965116,"1!",1,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,199.93742572842
1,8,6,0.2,0.2,2,1,277588362.36355,NA,9,279550.944245693,1777.76527032256,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,183.8088206714
1,8,6,0.2,0.2,2,1,277588362.36355,NA,10,279967.106620996,2193.92764562508,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,416.16237530252
1,8,6,0.2,0.2,2,1,277588362.36355,NA,11,280150.164550211,2376.98557483964,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,183.05792921456
1,8,6,0.2,0.2,2,1,277588362.36355,NA,12,280333.692614262,2560.51363889128,"1!",1,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,183.52806405164
1,8,6,0.2,0.2,2,1,277588362.36355,NA,13,280483.448111027,2710.26913565584,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,149.75549676456
1,8,6,0.2,0.2,2,1,277588362.36355,NA,14,280666.753688751,2893.57471338008,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,183.30557772424
1,8,6,0.2,0.2,2,1,277588362.36355,NA,15,280816.640293557,3043.46131818602,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,149.88660480594
1,8,6,0.2,0.2,2,1,277588362.36355,NA,16,281116.511172015,3343.33219664404,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,299.87087845802
1,8,6,0.2,0.2,2,1,277588362.36355,NA,17,281333.196324045,3560.01734867459,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,216.68515203055
1,8,6,0.2,0.2,2,1,277588362.36355,NA,18,281516.379732912,3743.20075754076,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,183.18340886617
1,8,6,0.2,0.2,2,1,277588362.36355,NA,19,281683.096503122,3909.91752775153,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,166.71677021077
1,8,6,0.2,0.2,2,1,277588362.36355,NA,20,281832.917885022,4059.73890965106,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"","1!",0,149.82138189953
1,8,6,0.2,0.2,2,1,277588362.36355,NA,21,281999.541290436,4226.36231506476,"1!",1,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,166.6234054137
1,8,6,0.2,0.2,2,1,277588362.36355,NA,22,282182.809456001,4409.63048062986,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","",0,183.2681655651
1,8,6,0.2,0.2,2,1,277588362.36355,NA,23,282382.743570936,4609.56459556473,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,199.934114934869
1,8,6,0.2,0.2,2,1,277588362.36355,NA,24,282599.390317552,4826.21134218061,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,216.64674661588
1,8,6,0.2,0.2,2,1,277588362.36355,NA,25,282782.950827543,5009.77185217198,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,183.56050999137
1,8,6,0.2,0.2,2,1,277588362.36355,NA,26,282982.869712734,5209.69073736342,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,199.91888519144
1,8,6,0.2,0.2,2,1,277588362.36355,NA,27,283165.905128448,5392.72615307709,"1!",1,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,183.03541571367
1,8,6,0.2,0.2,2,1,277588362.36355,NA,28,283332.422919088,5559.24394371687,"1!",1,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,166.517790639779
1,8,6,0.2,0.2,2,1,277588362.36355,NA,29,283532.384844828,5759.20586945722,"1!",0,NA,NA,NA,NA,4.5,"068",NA,NA,"1!","1!",0,199.96192574035
1,8,6,0.2,0.2,2,1,277588362.36355,277600014.079046,30,283715.647050918,5942.46807554737,"1!",0,11.6385500643952,11.5,92.9655089871958,99.0633317993488,4.5,"068",100.079575289448,104.594592456007,NA,"1!",0,183.26220609015
1,9,6,0.2,0.2,2,1,277600218.841975,NA,1,278123.293694906,350.114719534758,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!",NA,0,NA
1,9,6,0.2,0.2,2,1,277600218.841975,NA,2,278323.258931381,550.07995601045,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,199.965236475692
1,9,6,0.2,0.2,2,1,277600218.841975,NA,3,278456.540836818,683.361861447338,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,133.281905436888
1,9,6,0.2,0.2,2,1,277600218.841975,NA,4,278639.826218638,866.647243266925,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,183.285381819587
1,9,6,0.2,0.2,2,1,277600218.841975,NA,5,278806.343347107,1033.16437173635,"1!",1,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,166.517128469425
1,9,6,0.2,0.2,2,1,277600218.841975,NA,6,278956.331262638,1183.15228726715,"1!",1,NA,NA,NA,NA,9.9,"068",NA,NA,"","1!",0,149.9879155308
1,9,6,0.2,0.2,2,1,277600218.841975,NA,7,279140.161603555,1366.98262818391,"1!",1,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,183.83034091676
1,9,6,0.2,0.2,2,1,277600218.841975,NA,8,279289.620782929,1516.44180755829,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","",0,149.45917937438
1,9,6,0.2,0.2,2,1,277600218.841975,NA,9,279439.582874166,1666.40389879467,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,149.96209123638
1,9,6,0.2,0.2,2,1,277600218.841975,NA,10,279589.469147886,1816.29017251544,"1!",1,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,149.88627372077
1,9,6,0.2,0.2,2,1,277600218.841975,NA,11,279739.479576918,1966.30060154712,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,150.01042903168
1,9,6,0.2,0.2,2,1,277600218.841975,NA,12,279906.098678341,2132.91970296996,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,166.61910142284
1,9,6,0.2,0.2,2,1,277600218.841975,NA,13,280072.650901373,2299.4719260023,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,166.55222303234
1,9,6,0.2,0.2,2,1,277600218.841975,NA,14,280239.305759471,2466.1267841002,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,166.6548580979
1,9,6,0.2,0.2,2,1,277600218.841975,NA,15,280439.568637678,2666.38966230676,"1!",1,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,200.26287820656
1,9,6,0.2,0.2,2,1,277600218.841975,NA,16,280572.56084737,2799.38187199878,"1!",1,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,132.99220969202
1,9,6,0.2,0.2,2,1,277600218.841975,NA,17,280755.762134602,2982.58315923158,"1!",1,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,183.2012872328
1,9,6,0.2,0.2,2,1,277600218.841975,NA,18,280922.43387787,3149.2549024988,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,166.67174326722
1,9,6,0.2,0.2,2,1,277600218.841975,NA,19,281105.618942104,3332.43996673264,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,183.18506423384
1,9,6,0.2,0.2,2,1,277600218.841975,NA,20,281256.192208657,3483.01323328633,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,150.57326655369
1,9,6,0.2,0.2,2,1,277600218.841975,NA,21,281438.876347598,3665.69737222744,"1!",1,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,182.68413894111
1,9,6,0.2,0.2,2,1,277600218.841975,NA,22,281639.262718945,3866.08374357456,"1!",1,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,200.38637134712
1,9,6,0.2,0.2,2,1,277600218.841975,NA,23,281805.425259791,4032.24628441967,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,166.16254084511
1,9,6,0.2,0.2,2,1,277600218.841975,NA,24,282105.901354091,4332.72237872006,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","1!",0,300.47609430039
1,9,6,0.2,0.2,2,1,277600218.841975,NA,25,282305.227273475,4532.0482981042,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"2@","1!",0,199.32591938414
1,9,6,0.2,0.2,2,1,277600218.841975,NA,26,282505.161719437,4731.98274406604,"2@",0,NA,NA,NA,NA,9.9,"068",NA,NA,"2@","1!",1,199.934445961841
1,9,6,0.2,0.2,2,1,277600218.841975,NA,27,282689.858499023,4916.67952365242,"2@",0,NA,NA,NA,NA,9.9,"068",NA,NA,"2@","2@",0,184.69677958638
1,9,6,0.2,0.2,2,1,277600218.841975,NA,28,282838.962097518,5065.78312214697,"2@",0,NA,NA,NA,NA,9.9,"068",NA,NA,"2@","2@",0,149.103598494549
1,9,6,0.2,0.2,2,1,277600218.841975,NA,29,282988.776857772,5215.5978824012,"2@",0,NA,NA,NA,NA,9.9,"068",NA,NA,"2@","2@",0,149.81476025423
1,9,6,0.2,0.2,2,1,277600218.841975,NA,30,283155.030445876,5381.85147050535,"2@",0,NA,NA,NA,NA,9.9,"068",NA,NA,"2@","2@",0,166.25358810415
1,9,6,0.2,0.2,2,1,277600218.841975,NA,31,283321.544594579,5548.3656192082,"2@",1,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","2@",0,166.51414870285
1,9,6,0.2,0.2,2,1,277600218.841975,NA,32,283505.102124862,5731.92314949119,"1!",0,NA,NA,NA,NA,9.9,"068",NA,NA,"1!","2@",1,183.55753028299
1,9,6,0.2,0.2,2,1,277600218.841975,277617257.545661,33,283705.335536895,5932.15656152461,"1!",0,17.0258358964511,16.9,104.8277707331,110.90882396762,9.9,"068",111.925161815772,121.838280233496,NA,"1!",0,200.23341203342
1,1,6,0.2,0.2,1,3,10912677.3506678,NA,1,11702.0404724553,784.460667462554,"1!",0,NA,NA,NA,NA,2.7,"069",NA,NA,"1!",NA,0,NA
1,1,6,0.2,0.2,1,3,10912677.3506678,NA,2,11901.9812087808,984.40140378807,"1!",0,NA,NA,NA,NA,2.7,"069",NA,NA,"1!","1!",0,199.940736325516
1,1,6,0.2,0.2,1,3,10912677.3506678,NA,3,12068.5747063307,1150.99490133798,"1!",1,NA,NA,NA,NA,2.7,"069",NA,NA,"1!","1!",0,166.59349754991
1,1,6,0.2,0.2,1,3,10912677.3506678,NA,4,12335.2767987689,1417.69699377619,"1!",0,NA,NA,NA,NA,2.7,"069",NA,NA,"1!","1!",0,266.70209243821
1,1,6,0.2,0.2,1,3,10912677.3506678,NA,5,12801.8666544175,1884.28684942483,"1!",0,NA,NA,NA,NA,2.7,"069",NA,NA,"1!","1!",0,466.58985564864
1,1,6,0.2,0.2,1,3,10912677.3506678,NA,6,13068.367780097,2150.78797510432,"1!",0,NA,NA,NA,NA,2.7,"069",NA,NA,"1!","1!",0,266.50112567949
